userId,movieId,rating
5204,1711,3
8379,3203,3
1610,1101,5
9840,2028,4
9829,48774,1
9575,4246,2
8117,60950,3
9448,520,3
8619,514,3
7035,6339,4
4402,48780,4
670,3675,5
7566,1377,3
9235,802,5
10186,81932,3
6118,4544,4
9773,919,4
2166,3545,1
4675,6180,3
2932,77455,3
1484,57183,1
6345,4739,4
5491,8125,4
2508,2395,4
8137,2478,4
866,293,4
2463,39,4
2797,8783,4
9572,349,4
8866,3081,3
5114,4226,3
8612,1805,3
7248,337,4
5783,51471,4
3417,3147,4
1346,68237,3
6358,3158,4
6836,344,2
1652,144606,4
3624,129044,2
4555,33493,4
7766,7153,5
6188,69122,2
5980,5349,3
4851,2539,2
6103,765,3
8576,419,4
4539,2467,4
3773,5418,3
894,2241,1
6831,2001,4
1465,2599,4
4023,2001,5
8864,3948,3
8038,708,5
9952,1777,4
1329,590,4
6558,7980,5
2797,1221,5
7535,235,3
10012,2918,3
6665,1480,3
8182,153,3
4642,2012,4
3902,5443,1
5264,112957,4
3114,2378,4
7605,2905,5
10420,1304,3
2774,2716,4
6033,102123,4
7125,2949,4
1128,7163,2
5878,2186,4
649,1480,4
1592,5639,3
2226,2686,4
9276,6873,3
8360,91500,1
4496,1912,4
8163,2768,1
6046,1198,4
2035,1917,3
7144,608,5
4795,745,5
10197,2398,4
847,6235,4
9518,357,4
460,65682,4
1160,592,3
5264,2488,4
6501,912,4
9027,587,3
359,2806,1
5911,69757,4
592,818,2
1488,3741,4
1639,103810,4
8115,2000,4
450,1394,3
9283,3445,4
5322,4974,1
767,432,2
10012,115210,3
904,8961,5
6303,1617,2
3937,586,2
5180,99114,4
5215,6156,2
8730,4084,3
4401,2161,4
5126,2561,4
3948,74458,4
3941,2724,3
5742,8798,4
4671,4161,2
7895,2524,1
8000,1088,3
2620,2943,5
8445,59315,3
571,4155,4
690,3469,4
7949,1374,4
5526,917,3
944,45666,2
6464,1232,5
4016,32031,3
958,382,3
3190,4718,1
9080,2194,5
5999,5649,4
8596,3578,4
4397,84152,5
8564,102445,3
9143,1545,5
3335,553,5
828,1957,4
3874,6951,2
6808,4995,3
2982,1566,4
705,1732,4
8986,33493,4
8988,7153,5
5935,482,2
6462,1954,4
3831,127202,4
9230,8865,3
7466,258,3
5015,1185,4
76,3175,3
460,83134,5
519,5699,3
9733,39,4
5027,3826,2
6025,2088,3
8291,2571,4
3517,1073,4
5937,54001,5
7657,587,2
9849,2953,4
277,4705,5
6558,1544,2
1777,47382,4
7457,61323,5
2679,1197,4
3154,185,2
6083,94833,3
6915,194016,4
2638,339,3
626,2288,3
5213,97938,4
4300,1645,3
3583,76093,4
2177,3430,4
4212,8361,2
896,106782,3
464,48394,4
9962,50,4
1533,1801,4
9501,1690,2
6711,49412,4
4108,1544,4
3267,688,3
5056,6987,4
2036,6016,5
2364,3510,4
9318,2407,4
7702,74,4
9337,80363,2
9382,2064,3
1680,3408,4
6657,1275,5
3558,6539,2
2887,2512,1
7587,2174,2
4580,6539,3
1503,90576,2
2159,329,3
9119,1227,1
4691,2248,3
3223,3285,2
2287,4105,2
6991,1061,3
3547,4343,2
9118,1619,5
757,3535,4
3474,91500,5
2103,333,2
8519,593,3
9628,2208,4
2775,7162,4
177,2115,4
7137,1954,4
8031,1200,3
10289,48394,1
9819,924,4
5339,5481,3
7653,16,4
5857,1584,4
5153,223,2
1583,6377,2
6729,8360,3
3645,1214,4
6991,3986,1
2981,2699,4
5267,1252,3
8836,1183,3
8528,1305,3
5190,4963,4
8321,541,5
10103,3174,4
5094,47330,4
2911,88140,4
3535,1408,5
1945,118702,4
7288,1049,2
2771,6586,1
9831,2912,4
2104,2096,3
4429,78637,1
3917,8368,4
10496,1809,4
2177,34359,4
4601,1228,4
8240,42197,3
6797,540,3
4539,59315,4
7476,1566,5
8575,96821,4
9207,4896,2
9090,4571,4
443,2762,4
3834,235,3
7036,2405,3
10361,1968,5
7257,159093,3
1210,468,5
8287,90866,4
6077,6662,3
920,515,1
5109,21,3
7639,4519,3
8619,7121,4
10103,223,5
3951,3996,4
1948,1252,4
9640,32587,4
6408,296,1
6458,2959,5
7865,48877,1
6670,4995,3
9254,6724,3
9268,2013,2
5045,2353,3
793,4446,3
8442,1197,3
2502,2395,5
2500,4033,3
4124,786,2
7422,6947,3
7573,5400,3
8900,2966,4
8010,1343,3
2294,1258,3
2403,37729,4
6826,1136,4
1405,3259,4
10045,1635,3
6243,68358,1
4410,128215,2
5883,785,3
5153,1967,4
10101,81834,5
1890,104841,4
2174,1296,3
9083,1198,4
5211,1307,5
9454,135,2
7225,165,5
1321,86142,3
3623,5291,3
8461,64620,4
6499,858,4
5214,802,3
860,1327,1
5662,1884,3
6953,316,2
6726,4353,3
5873,778,3
1544,6218,3
4899,1210,5
1026,330,4
1578,8464,1
8720,5463,4
9821,2701,2
6239,1370,2
9347,260,4
4732,2692,4
9733,541,2
10160,3578,4
7712,3088,1
4277,3175,3
9501,1258,5
709,115881,4
7590,153,2
6184,167018,5
4009,3471,4
942,2,3
6492,41,4
3027,5296,2
3211,91658,2
5460,51931,4
1208,524,5
9194,63082,5
3831,8977,3
795,71530,3
477,1387,3
2375,2485,3
903,1777,3
8748,140,3
2269,57669,4
1492,1079,2
10042,182,1
5346,104337,3
572,4042,4
4054,24,3
2646,2858,5
9737,2857,5
8277,75,3
8773,7369,3
7090,2628,3
3743,2012,4
4833,21,3
4802,109487,4
7298,4306,4
8301,317,3
2760,236,5
7027,3526,4
3743,4621,4
5577,3037,4
2444,8665,5
5215,85414,3
3525,45722,4
7403,2210,4
8520,1088,3
2082,337,3
3408,588,3
8248,2858,5
8133,1969,2
294,86320,3
1337,4306,5
6025,2394,3
8154,8376,5
4884,150,4
5710,103883,3
6558,1023,4
2640,1230,2
5772,150,5
901,165551,3
1680,4297,3
2594,204,1
5928,8158,3
768,5418,3
7639,2324,3
5195,2731,4
1816,106487,2
6154,1251,4
7807,5618,4
2122,292,1
4006,2003,4
3360,2141,4
2788,3481,4
1140,337,4
9685,41566,1
2857,5956,4
9758,6863,3
8187,1101,4
4483,6970,4
4658,553,4
9350,613,4
4412,588,5
6736,903,4
6826,97921,4
5475,208,1
9266,110,5
1748,116907,4
7287,2571,4
9776,3893,3
2032,41569,3
1220,1089,4
5495,502,1
1998,994,5
3,5349,4
6162,8873,3
7571,741,4
6063,8967,3
1614,1580,3
1975,1927,3
1423,5433,3
4642,7147,3
6519,1566,2
4082,3526,4
7168,745,4
2768,4878,4
576,861,4
2021,1732,3
2631,1616,3
2312,590,4
1748,7988,1
201,1265,4
9427,1214,5
371,300,4
8688,2707,4
10017,904,5
8975,6535,3
772,1627,3
8619,25769,3
1972,3082,3
360,662,3
3777,32031,3
7672,367,3
7674,4022,3
3942,48698,5
5056,7123,5
7869,8874,3
5242,2668,2
554,6428,4
1866,69516,3
8950,1388,4
10242,165,4
2177,1846,3
10363,527,5
5872,49286,3
10167,7361,1
1043,1221,4
3353,2283,4
3959,170024,3
7674,33794,1
8461,84152,4
10363,1079,4
6348,2683,3
3266,1484,4
3568,4642,4
10453,345,3
6452,539,4
9508,2329,5
5483,1304,3
8792,1073,3
5360,33794,5
3343,112175,5
9214,161582,4
59,4705,4
5785,1278,5
5276,1282,4
1571,79132,5
6467,44191,4
7140,48783,4
6602,380,3
9148,247,4
7964,132046,3
7253,1953,5
1243,317,2
9420,8972,3
358,1221,4
7363,113348,4
6816,58559,4
7490,353,3
1975,3698,3
8543,265,4
5624,1246,3
10148,111364,2
7865,144224,4
6737,434,2
9942,593,4
8106,3105,4
6482,81591,3
8962,1193,5
6244,5620,2
1449,47518,4
649,806,4
5446,59369,3
3040,5288,2
1422,380,5
7053,1924,3
7895,2313,5
8093,45447,3
6527,73017,4
3029,1093,2
5287,93240,4
5310,296,5
3190,1212,3
1581,2167,3
6609,34405,4
2509,4896,3
8181,8874,4
9981,1372,3
6776,104879,2
1281,127441,1
2360,2611,4
3859,532,1
1028,2858,5
997,55290,4
1869,56174,5
9666,34,5
7444,17,5
1362,994,5
187,71057,4
414,308,3
2649,778,4
7055,59315,4
2097,1073,3
5978,247,4
2238,188301,3
7232,6344,1
1930,266,3
7174,373,3
5221,46970,3
9560,6863,3
433,832,5
1350,106782,5
757,2099,4
3925,47,4
7288,300,3
1676,2010,2
6029,673,2
2208,1221,5
9628,27716,4
5302,4128,3
1946,908,4
5939,73881,4
10008,2706,3
8604,7153,4
551,8207,4
1585,4027,4
9747,788,2
5856,2194,4
4337,106920,5
6831,1206,5
4669,4975,3
4882,2141,3
6916,4855,3
4825,86332,2
1121,1476,4
4005,2028,3
653,7208,4
845,2012,3
9455,79592,5
775,356,4
876,34,2
3443,1213,4
6348,5669,4
3757,5102,2
4391,7323,5
5990,143385,4
3323,4022,4
3917,85022,4
7380,2676,5
3832,78218,4
3009,45431,4
9608,93510,3
5137,2502,5
10304,7161,4
997,6587,1
3660,103027,4
481,49272,4
4676,6169,3
3716,1552,1
4429,2394,4
369,1028,5
6068,2918,5
5195,25923,4
2003,3476,4
1480,1391,1
6241,1203,4
1186,30812,5
2651,316,2
10493,1094,3
1645,165,4
3860,457,5
3040,2944,4
9849,8798,3
1527,2846,3
8225,81847,4
8656,2052,5
9467,553,3
4379,4226,4
3604,3752,2
527,2953,3
4326,6327,4
2449,8810,2
9189,186339,4
1170,1288,5
2469,1385,1
4945,5995,4
6481,55363,4
4906,32,3
2003,1266,4
7323,48780,3
8050,109374,5
4742,780,5
4348,82169,4
7609,1285,5
8598,136864,2
8852,4231,3
7814,5620,4
5322,2616,1
2848,4022,3
6324,410,5
2012,3730,4
10045,58185,4
9228,81229,2
10467,43919,5
5219,1610,4
871,30749,4
5394,325,3
4034,63082,4
5692,106782,3
3997,19,2
2451,3861,1
3704,30749,4
5377,260,5
7192,55820,4
10485,531,3
4141,912,5
1606,858,5
5836,2762,4
3311,79132,1
6639,327,2
4420,224,4
10230,96079,2
3001,441,4
6393,480,5
9276,4992,2
561,2504,3
2932,111659,3
5576,799,4
3337,153,3
5017,133771,3
6885,168252,4
8476,53996,4
4828,4646,4
8920,2329,5
1313,1617,4
7511,1673,5
5281,2806,3
3206,2288,5
8051,45440,4
1666,47629,5
3150,103810,3
4590,4896,4
3445,3020,3
2719,3683,4
1537,637,3
10234,1197,3
865,6319,5
8979,8798,4
778,316,2
3131,4974,2
3895,4024,4
1843,1272,4
2378,59369,3
8979,34162,4
10101,2028,5
4782,397,2
3469,8973,4
10224,318,4
7588,3763,4
6196,1210,2
175,1672,5
6174,2941,4
1977,54001,2
3259,179333,2
2720,2078,2
6276,31923,3
8117,116887,2
5012,6377,4
9185,300,3
8375,788,3
185,2762,5
2834,8908,4
5996,3258,1
6576,110,3
5495,2269,4
815,73,5
6550,144762,2
7029,2860,1
1855,1393,2
4973,2048,3
3760,1907,3
3002,1,4
9466,32587,3
9254,3524,4
4366,42,3
5242,1500,3
1652,4228,4
6680,4027,3
9325,4876,3
840,10,3
9382,5152,3
3516,82202,3
5956,318,5
606,162540,5
2982,1965,4
7134,48774,4
6773,3821,1
9842,34405,5
3062,1374,3
3760,53322,3
5413,103249,1
2165,174057,1
8565,122892,2
8176,778,3
5854,1343,3
2473,2283,3
8636,4558,3
4825,122914,3
992,440,3
5950,1032,3
8477,63113,3
5736,50,5
6462,6787,4
8208,3424,4
3250,3676,3
2144,866,4
6916,2437,4
669,587,4
6416,7153,4
7288,5618,4
6188,58025,3
4841,3328,5
10508,33896,4
3044,4034,3
5195,4017,3
5854,2671,3
4901,2944,5
3811,46972,5
1831,5483,3
5727,2987,3
541,4370,4
5018,1196,5
4690,903,3
8744,6711,1
1680,2723,3
5503,97225,3
4691,247,2
5867,520,3
4726,4198,2
9293,179977,3
4599,153,4
9539,2161,4
4570,2002,2
9388,2324,5
8695,3751,4
5329,68358,4
2345,94018,3
2444,97913,4
10256,514,5
1769,454,3
3329,2692,5
9212,3006,4
4021,780,4
7194,2359,1
10382,59784,4
10508,3489,5
3505,457,4
1407,1136,3
3675,87232,4
8547,282,3
5672,110102,5
5597,2997,3
5807,678,3
5266,196,3
3924,1124,4
4459,1961,3
3779,342,3
3517,5349,4
548,6155,3
4162,1562,2
9163,163134,4
7840,7153,1
6778,92944,4
7018,5445,4
5211,377,5
9280,434,3
6536,84187,3
4342,73290,3
3128,2398,4
5382,1247,4
5708,56174,1
5866,2324,5
2619,587,3
847,8153,3
5349,5139,4
3544,329,3
19,2997,4
5264,2060,4
416,370,1
3055,3791,1
2766,2762,3
1326,1580,4
459,224,3
548,94777,2
6880,30892,5
4159,58559,4
7127,364,4
8138,72998,4
4006,2366,4
10391,7141,4
9826,7156,3
489,140247,4
7782,6874,4
5999,3039,4
31,53953,1
8409,364,4
7010,356,4
8093,37382,4
10363,3752,3
5684,508,3
6476,4011,4
10512,3285,4
8528,81782,3
3764,349,3
4664,2700,1
1203,93126,4
3625,1965,1
3013,1339,3
1748,4600,4
2253,11,5
8149,60040,4
10344,590,4
548,57526,3
4105,105,4
3566,4886,4
2616,3031,3
6184,745,5
8396,4079,3
2472,2683,5
9463,68791,3
3517,1028,4
6358,920,5
9442,1263,3
4950,48774,3
9162,120466,3
2679,4489,4
10106,1221,3
6497,92309,2
10208,628,4
121,111,5
5511,5102,4
1070,597,1
10304,2706,3
1034,134853,5
9543,47,4
8231,1270,3
5895,778,4
3850,165,3
136,344,3
1612,150,3
3327,103141,1
1060,594,4
3556,95,4
1857,6156,4
3940,457,4
1644,1258,4
6285,5145,3
7704,5349,3
9620,122892,2
8764,145150,3
9463,93164,4
2111,171497,3
187,318,4
8226,115617,4
545,318,4
5240,68157,3
2515,1079,3
7903,54736,3
5581,2087,5
5488,780,3
4969,1517,4
5436,306,3
6364,81083,2
6670,1777,3
6039,243,3
4973,85788,4
5470,1276,4
9584,62,5
5180,8644,3
3794,115210,3
10251,2067,4
5392,4056,3
3177,1527,4
2236,586,4
7217,94864,4
1024,497,3
9560,8985,3
9809,2379,2
4386,1213,4
8320,1569,2
321,216,2
5468,1278,2
1681,2371,1
169,4161,3
997,1298,4
8623,3639,3
6095,202429,5
1688,2291,3
2601,1619,4
1308,440,4
4561,1089,5
7108,87306,3
4579,4366,4
8661,122926,3
4981,4103,3
7593,122892,4
695,330,2
9620,3623,1
6862,475,4
6912,344,4
5672,69757,3
4420,52458,3
7477,70286,4
2104,104,2
1220,1645,4
5114,33669,1
5438,356,4
3484,136864,3
3667,4993,4
7270,4890,3
8770,56757,1
9412,1201,5
7134,3365,4
1223,98961,4
4956,46965,4
3062,2490,4
7140,71156,5
5415,2396,5
4145,7346,3
9732,104074,3
9972,589,4
3484,68319,4
3997,249,5
1672,3833,1
6247,65130,4
10483,63082,4
6893,434,3
3013,102880,1
10363,6537,3
8722,2918,4
4019,139205,4
10242,5445,4
2186,73017,4
5742,115149,3
3186,26082,4
1758,31698,1
313,5419,2
7490,2542,4
3302,5630,3
7546,1073,4
1624,443,3
4532,3024,2
6670,5618,4
3164,2710,3
5016,6947,5
9539,3,4
10411,5618,4
6963,8967,2
7335,2,2
1948,110,4
7376,1732,4
2003,3742,4
8053,87232,4
9058,26,3
1578,2804,3
7159,1201,5
1612,3527,3
4579,1721,3
7958,72998,2
5432,899,5
4155,509,5
5706,2134,5
2294,5952,3
626,30707,4
3807,191997,3
2256,613,3
6822,82459,4
7980,1198,5
10237,1084,4
5576,1321,3
7430,2137,3
8000,7168,3
5264,3868,4
7281,52952,3
7106,1833,3
6936,3334,3
10009,2012,4
4635,2193,4
2762,5690,4
9957,893,5
2134,25,3
10077,509,4
7675,389,4
1214,1682,3
9704,2194,2
2403,161127,4
7932,2011,4
5392,2320,4
1777,3911,3
8979,196889,3
5466,231,3
8367,3738,4
2982,2795,4
7657,95510,3
4943,32,4
6537,111,3
9448,6181,4
9580,1253,3
2324,112183,4
6328,32,3
10389,91529,4
6832,585,3
6237,45186,4
4909,527,4
9214,16,2
7218,5959,3
1843,3671,1
9157,410,4
8732,4806,5
2309,2028,4
4296,85,3
2913,3354,2
5449,2313,4
6578,8128,4
4592,3298,4
5899,8840,3
2598,163,3
3382,5464,3
1731,4270,4
10292,5572,4
3822,79702,4
6021,2710,1
2820,2054,3
402,916,5
8391,3793,1
5426,3914,1
8382,42007,4
4565,1213,4
8084,51080,4
2646,2403,1
6891,2237,4
4771,2571,5
8965,1304,4
8625,2064,4
2098,1240,5
5854,587,3
2994,1125,4
10418,153,4
6405,3006,4
1680,3927,4
5465,3053,3
7388,4727,2
8619,7578,4
1974,54999,5
6029,55765,4
5694,3968,3
5280,168252,5
10435,1221,5
3149,6385,5
6104,103249,4
9205,2238,3
7067,474,3
3116,1203,4
2954,590,4
4642,6377,4
4898,339,3
5652,33499,3
3629,22,2
8076,2612,4
4732,2840,2
2690,5816,5
8461,6212,3
2403,90430,4
83,22,4
9808,122882,1
5368,3546,4
2142,4148,3
6486,4226,3
8656,420,1
6623,1208,5
9881,3703,4
4828,48600,1
7611,786,3
2404,1701,4
10271,3196,3
647,76251,4
6578,2575,5
148,81834,3
548,144604,3
3902,79592,2
4442,1777,2
8917,832,2
1975,2640,5
9123,919,3
4832,920,4
9669,3996,2
5339,6539,1
6958,50872,4
2457,81591,4
3535,349,3
6516,174055,4
3831,8807,2
4282,1923,4
9837,2396,3
8287,6218,3
9586,3167,2
6425,60069,4
4391,5669,4
3517,1377,3
8619,102,2
7221,3785,2
5159,40815,4
10182,1302,5
7435,951,5
3925,434,3
8915,2019,2
4774,44191,3
1397,376,4
6558,62,3
1913,64957,3
1987,74370,5
5694,47384,1
7561,2003,1
2923,524,3
6033,2005,4
3689,1222,5
8734,1061,3
1899,4367,3
7434,140,5
62,5418,4
7029,1918,1
2430,3897,4
10266,2771,3
4167,161,3
9096,4308,5
1453,2916,3
7455,551,2
5322,26870,1
581,7781,3
5742,40732,3
3531,529,4
4556,5010,2
3623,3645,5
4744,1242,3
197,1035,5
8991,1272,4
8733,926,5
9744,160,3
8689,109487,5
7029,3477,4
7320,1230,5
1044,733,3
1748,186,4
6550,176923,1
2781,237,3
3960,588,4
1224,59369,3
768,5872,4
10012,151,3
10414,1277,3
3910,552,3
7403,2399,3
10199,344,4
3279,8815,1
897,529,3
4388,3869,3
7120,55247,4
7977,1225,3
6118,6997,4
6963,555,4
6550,71057,4
7969,3483,3
8873,1136,5
4053,3868,3
3123,1498,3
7538,94777,1
3627,8366,4
6395,1094,4
2342,2321,3
10135,122912,5
8330,76251,5
6362,539,5
1463,11,5
714,6287,4
4114,2167,2
3116,118166,4
8122,1086,5
7213,2148,4
707,4321,3
5705,1907,5
5583,162414,5
1695,1276,4
8408,99741,3
9588,272,4
6008,165,4
1400,56174,4
5377,2194,4
9442,1267,5
626,6100,2
3847,162,4
1628,106489,3
4707,586,3
2330,69844,4
952,91630,5
4515,113378,5
8296,83134,4
2006,917,3
4006,589,4
7889,26422,5
6668,3061,4
4854,1265,5
9318,32,3
8676,5152,5
3901,1784,3
8986,6294,3
3935,164179,4
4429,236,2
9852,96079,4
32,231,2
583,1196,4
9022,230,2
3430,54286,4
6029,1240,4
9246,316,3
8150,47629,4
548,590,4
7299,3083,5
1303,8360,2
4006,1970,3
3916,589,5
6690,435,1
5572,5489,4
4882,1032,3
3013,73499,2
5692,2692,4
5572,3359,4
9718,5103,3
2003,1027,3
10352,1210,5
7735,260,5
72,2133,3
3040,1256,5
6768,1249,4
7748,3897,2
2482,63,5
6353,58379,5
6309,2761,4
385,2529,3
7086,475,4
4149,5313,3
1076,1270,3
3739,1011,3
7603,3703,4
3083,94677,3
9464,59315,4
10009,104,2
2463,260,4
2476,3100,2
5471,5679,4
538,46578,5
4973,87869,4
10493,3760,4
5572,4105,3
5590,3081,3
5635,2124,4
6211,69849,4
8400,58559,4
1709,5669,4
1442,4641,4
3798,91079,4
1311,2976,4
7006,2916,3
9852,94780,2
8320,5377,3
6115,53464,3
2177,6724,4
3443,4993,4
9725,5816,4
9957,991,3
3295,296,4
891,1293,4
7178,8641,4
3866,434,2
9122,6879,4
6316,8784,3
2275,224,5
7193,1203,4
1362,47,3
3266,318,5
8208,64957,2
9534,38061,5
5173,52722,3
3710,166528,3
3792,2384,3
6403,7361,5
10389,1275,4
6911,2022,5
906,90345,3
494,5679,3
7639,541,3
2532,5956,3
5162,799,3
1488,3481,5
2878,3618,2
2878,1252,4
7113,52973,4
4559,3316,2
6836,1304,4
1367,1653,5
548,7004,3
8154,2572,5
8105,309,4
5106,2648,3
5764,551,5
1731,1097,3
772,112,2
4239,2324,5
8367,2186,4
7027,47,5
5780,4054,3
10389,86835,2
3483,1917,1
2887,1027,5
1694,187541,5
9067,1246,3
4566,50,5
9237,3977,1
6244,49910,3
3910,481,3
6100,50,3
2444,4310,4
5195,2612,5
4085,199311,3
6215,4022,1
3537,96737,1
4691,1247,3
1428,3698,3
10307,2005,4
4660,3067,5
9129,5299,3
8318,296,5
4463,1219,4
249,6639,5
10493,1954,4
6395,1394,5
8240,75395,3
6285,3996,2
8577,434,4
3342,1372,3
5177,534,4
1197,213,4
7676,8360,4
7977,293,5
7270,432,2
6118,1200,5
4559,2985,4
4496,832,5
4126,6538,2
9130,60950,3
9680,185,4
5503,1350,3
10455,435,3
8506,434,4
9333,94959,4
9928,31685,3
5176,160,3
2192,8368,2
8957,2263,3
1508,168,4
4100,675,1
284,1997,4
997,174503,2
1307,7161,3
3547,115713,4
6345,471,4
1203,6936,1
4936,115149,4
9858,4949,1
398,531,3
8128,58293,2
4952,688,3
4294,47997,4
6000,69640,2
6394,508,4
949,1307,4
1842,587,2
3912,1,5
626,4771,2
4551,593,3
9679,91500,3
5491,1,5
1655,457,3
6411,3751,4
8559,480,3
5146,2792,3
6996,32,5
3162,224,2
707,3438,3
6807,82459,3
9470,1198,4
3485,8914,4
983,434,1
4019,180359,2
6633,541,4
9299,70,2
5583,113565,4
8387,356,4
1137,552,2
4710,1361,3
8759,81591,4
919,31696,5
3041,1961,3
2177,7184,4
6916,6436,4
4437,91128,1
7068,507,3
1089,1695,3
3450,51911,4
927,1032,4
8728,104,4
9399,4643,3
3917,2617,3
3672,300,4
4106,16,5
8954,3173,3
1048,805,4
3831,4991,3
9485,63131,3
9639,2396,1
2141,1222,5
5985,2478,4
4631,54259,3
2098,1263,4
8535,593,4
6379,6764,2
4019,105084,2
2394,8636,2
5139,4859,2
695,1036,4
7157,60072,1
4590,27647,5
6353,78679,3
10068,5620,3
3307,420,3
6018,93510,5
8804,2001,3
9108,7445,4
7036,151,4
832,55814,3
2465,8633,3
1414,2716,3
4429,2124,3
2177,3045,3
9560,2427,3
8773,2687,4
10361,109374,5
5807,1917,3
2413,915,5
9391,66509,3
6550,2517,3
5334,1222,4
1748,5346,1
7155,79293,3
6781,5585,1
7571,4816,3
5873,122906,1
8865,555,4
6313,509,4
7653,7147,3
6159,102903,4
5469,3186,4
8025,318,4
10493,4018,3
2289,296,4
7653,6296,2
10077,6296,4
5291,6301,3
4808,41285,4
9130,3255,3
1398,954,4
5135,6448,4
134,1923,3
2177,1888,4
1935,4105,3
1298,1221,5
7474,70,2
3917,292,3
181,109848,1
4478,2713,3
9047,122912,4
3779,225,3
4145,2424,4
3026,344,3
3225,111,4
1920,40732,3
4410,56587,2
9638,3481,4
9094,306,3
9494,1291,4
2805,3160,4
8286,4027,4
5807,2866,3
8802,103141,2
3623,974,2
9761,2937,5
2337,2628,2
2111,101485,3
9361,520,2
8733,3643,4
4537,4995,4
9629,928,5
9852,168344,3
7146,296,5
181,434,2
7207,1472,3
2885,128360,3
5446,344,1
686,3852,4
3870,96530,2
6770,1097,5
5688,256,3
6839,527,5
40,527,4
3029,1747,3
304,1090,4
1038,3441,2
2775,648,4
276,3510,5
8628,7143,4
2878,7156,4
4832,3846,2
7912,104863,4
6464,3623,4
8348,8957,4
4802,4226,4
8281,4011,4
8296,106489,2
9687,4578,4
1713,5218,3
6198,58559,4
3296,122904,2
7283,339,5
9463,55247,4
9321,2757,3
9809,1613,3
8150,94931,4
5387,45186,4
3834,5,4
1642,2745,4
2334,225,4
472,1755,4
904,55814,4
9150,371,4
6373,733,4
3562,2134,5
2887,709,4
7859,410,2
8410,158,3
1977,1953,3
2342,2243,5
3954,8360,4
8817,2131,2
5541,101864,4
7207,2589,3
455,193,2
5689,2194,4
8022,16,3
3879,1917,3
8796,3740,3
6982,4995,3
3378,110,4
8455,2716,5
8893,719,5
3131,5954,3
5208,858,5
8057,89745,3
608,58559,5
10225,1130,4
1920,1965,3
6536,27317,3
8619,7089,3
4670,2136,3
4871,122916,4
10350,377,3
8150,597,3
9615,56331,3
6375,527,4
1305,4995,5
7721,2571,5
6682,2043,3
4611,2203,5
8406,1127,4
1645,592,2
5224,1215,5
5288,7153,5
5951,161582,4
8043,1214,4
9097,4639,2
5177,1249,4
249,288,1
2660,3256,5
3279,4995,5
2138,2744,4
5144,8949,5
6149,1753,5
5710,87876,3
6157,4238,3
2410,52328,3
6836,93721,4
2690,192245,5
2767,3697,2
7166,364,3
9398,1271,3
8600,41566,3
974,3006,3
3625,1483,5
6100,55814,2
2039,541,4
6067,16,5
9939,780,4
4579,135133,2
3116,166643,4
80,733,4
7174,11,3
2856,2712,2
5338,153,5
1418,379,3
10486,45728,3
4159,7438,4
8619,55765,4
3938,122882,4
9451,2324,5
6353,60937,2
6244,40815,3
2345,79091,4
1133,3157,3
9212,150,4
3525,59784,3
5662,97913,4
4741,1262,4
5283,3977,2
867,45666,3
5329,1753,2
2337,106072,4
9103,12,3
3517,306,4
4833,79,3
4518,3415,4
2443,68954,4
5572,26159,4
1583,6006,3
847,3822,4
9958,7153,4
10355,7361,4
1051,457,4
6223,2878,2
4265,4886,4
7895,594,5
1030,3210,4
6058,3033,4
2966,71535,4
9940,2858,4
7056,47,3
1218,2485,2
8491,527,5
5370,4963,3
7107,551,4
9993,1777,2
6529,3016,2
3485,8861,3
6261,3114,4
10332,454,3
1273,3751,4
598,64969,3
7485,896,4
2463,8645,4
793,3996,5
5684,281,3
1833,2918,4
5696,6947,4
9406,1213,5
1991,1356,4
5080,93272,1
8953,1940,4
10007,1210,3
2453,55269,3
572,1101,4
3660,69122,3
6720,1197,4
9818,7090,4
8796,733,3
5431,593,2
9382,50658,3
3562,2478,4
5349,5299,2
8618,3510,4
8621,80463,5
4744,2324,4
6243,5604,4
3148,1674,5
8608,44587,2
5299,3105,4
10095,48304,3
5594,11,3
7801,2318,3
2177,6944,3
3742,62511,3
9222,1090,4
8625,2921,3
4254,1079,4
6959,160980,2
9897,1221,4
8149,3990,4
9484,358,2
861,507,3
4598,32,4
8532,68237,3
8460,2725,5
10416,34,3
3444,7147,5
4907,117529,3
7985,2797,4
10177,106100,5
2598,8641,2
7368,1912,2
10269,337,5
8764,7438,5
5201,2616,1
2738,2643,1
2801,196,3
5264,5254,3
4556,3977,3
531,1367,2
309,191,3
6571,125,1
983,5010,2
4580,65631,4
5153,3158,4
1208,158,2
8497,1617,4
4901,2108,3
5990,5991,4
4775,5636,3
6157,3578,4
9254,4055,4
7962,1213,4
4635,1022,4
2213,236,3
6353,76251,3
997,125932,3
5550,593,3
4467,253,3
1965,1573,4
1101,1645,3
7559,382,4
358,134130,3
58,3334,3
8560,114795,4
7007,481,3
3403,1407,5
2801,1337,4
6004,2791,5
10416,6502,3
3831,8614,4
248,78637,2
8869,1240,4
4288,4128,3
7561,3814,4
8263,6006,3
6738,380,5
1975,231,4
5051,84374,3
5980,2469,3
4332,116897,4
521,3949,3
5302,1029,3
3040,1542,4
9721,117529,5
6228,996,3
4467,38061,4
9236,3409,4
4978,104,4
9762,34405,4
2594,1378,2
6810,6947,4
364,3911,4
4590,58816,3
9094,47610,4
6052,4034,3
2409,5989,5
2226,150,5
1831,300,3
10397,3735,3
7490,52885,3
